	Description	STRING-400	STRING-400	STRING-400	STRING-400	STRING-400	STRING-400	STRING-400	STRING-400	STRING-400	STRING-400	STRING-400	STRING-400	STRING-400	STRING-400	Krogan	Krogan	Krogan	Krogan	Krogan	Krogan
GO:0042775	mitochondrial ATP synthesis coupled electron transport	15/292	94/16433	4.32E-09	3.79E-09	P49821/O95169/O43674/O75438/Q86Y39/O75306/Q16795/O43920/O75489/O95167/P08574/P28331/O15239/O95168/Q9UI09	NDUFV1/NDUFB8/NDUFB5/NDUFB1/NDUFA11/NDUFS2/NDUFA9/NDUFS5/NDUFS3/NDUFA3/CYC1/NDUFS1/NDUFA1/NDUFB4/NDUFA12	8.26076869	23/323	94/16433	1.88E-17	1.54E-17	O95169/P08574/P56181/P19404/P13073/O43678/O14949/O95182/O14561/Q9UI09/O43181/O75489/P51970/O95178/O43676/P28331/Q86Y39/P03897/A0A096LP55/O75251/O95299/O75438/O95168	NDUFB8/CYC1/NDUFV3/NDUFV2/COX4I1/NDUFA2/UQCRQ/NDUFA7/NDUFAB1/NDUFA12/NDUFS4/NDUFS3/NDUFA8/NDUFB2/NDUFB3/NDUFS1/NDUFA11/MT-ND3/UQCRHL/NDUFS7/NDUFA10/NDUFB1/NDUFB4	16.6525529	2/319	94/16437	0.773034148	0.6910089167	Q9Y375/Q9Y6M9	NDUFAF1/NDUFB9
GO:0034975	protein folding in endoplasmic reticulum	8/292	16/16433	4.32E-09	3.79E-09	Q8IXB1/Q96HE7/Q9P0I2/P27824/Q9UBS9/P11021/Q15006/Q5J8M3	DNAJC10/ERO1A/EMC3/CANX/SUCO/HSPA5/EMC2/EMC4	7.819888327	7/323	16/16433	1.43E-07	1.18E-07	P27824/Q13217/Q8IXB1/P30101/P14625/P11021/Q15006	CANX/DNAJC3/DNAJC10/PDIA3/HSP90B1/HSPA5/EMC2	6.328361929	2/319	16/16437	0.2801033584	0.2503821063	Q86YB8/Q8N766	ERO1B/EMC1
GO:0042773	ATP synthesis coupled electron transport	15/292	95/16433	4.93E-09	4.32E-09	P49821/O95169/O43674/O75438/Q86Y39/O75306/Q16795/O43920/O75489/O95167/P08574/P28331/O15239/O95168/Q9UI09	NDUFV1/NDUFB8/NDUFB5/NDUFB1/NDUFA11/NDUFS2/NDUFA9/NDUFS5/NDUFS3/NDUFA3/CYC1/NDUFS1/NDUFA1/NDUFB4/NDUFA12	8.204526389	23/323	95/16433	2.38E-17	1.95E-17	O95169/P08574/P56181/P19404/P13073/O43678/O14949/O95182/O14561/Q9UI09/O43181/O75489/P51970/O95178/O43676/P28331/Q86Y39/P03897/A0A096LP55/O75251/O95299/O75438/O95168	NDUFB8/CYC1/NDUFV3/NDUFV2/COX4I1/NDUFA2/UQCRQ/NDUFA7/NDUFAB1/NDUFA12/NDUFS4/NDUFS3/NDUFA8/NDUFB2/NDUFB3/NDUFS1/NDUFA11/MT-ND3/UQCRHL/NDUFS7/NDUFA10/NDUFB1/NDUFB4	16.55109842	2/319	95/16437	0.7748644916	0.6926450459	Q9Y375/Q9Y6M9	NDUFAF1/NDUFB9
GO:0009141	nucleoside triphosphate metabolic process	27/292	350/16433	6.43E-09	5.65E-09	P05496/P49821/O95169/O43674/O75746/O75438/Q8N1F7/Q86Y39/O75306/Q16795/O43920/Q5SRE5/Q9Y5B8/O75489/Q92621/Q04656/P25705/O95167/Q16595/O15504/P08574/P28331/O15239/Q8NFH5/Q9UKX7/O95168/Q9UI09	ATP5MC1/NDUFV1/NDUFB8/NDUFB5/SLC25A12/NDUFB1/NUP93/NDUFA11/NDUFS2/NDUFA9/NDUFS5/NUP188/NME7/NDUFS3/NUP205/ATP7A/ATP5F1A/NDUFA3/FXN/NUP42/CYC1/NDUFS1/NDUFA1/NUP35/NUP50/NDUFB4/NDUFA12	6.454365711	45/323	350/16433	4.81E-22	3.94E-22	P05496/O95169/P08574/P06576/P56181/Q8N1F7/P49790/P12270/P19404/Q9Y5B8/Q9UKX7/P55072/P13073/O15504/P25705/Q8NFH3/Q92621/Q9BW27/Q12769/O43678/O14949/O95182/O14561/Q9UI09/O43181/Q8NFH5/O75489/Q9NRG9/P51970/O95178/Q9BTX1/O43676/O75694/P28331/Q8NFH4/Q86Y39/P03897/A0A096LP55/Q8WUM0/O75251/O95299/O75438/P56381/O95168/P55735	ATP5MC1/NDUFB8/CYC1/ATP5F1B/NDUFV3/NUP93/NUP153/TPR/NDUFV2/NME7/NUP50/VCP/COX4I1/NUP42/ATP5F1A/NUP43/NUP205/NUP85/NUP160/NDUFA2/UQCRQ/NDUFA7/NDUFAB1/NDUFA12/NDUFS4/NUP35/NDUFS3/AAAS/NDUFA8/NDUFB2/NDC1/NDUFB3/NUP155/NDUFS1/NUP37/NDUFA11/MT-ND3/UQCRHL/NUP133/NDUFS7/NDUFA10/NDUFB1/ATP5F1E/NDUFB4/SEC13	19.6100469	17/319	350/16437	0.01798029308	0.01607243726	P05026/P38606/P12268/Q8TEM1/O75964/P61586/P35658/P37198/Q7Z3B4/Q99567/Q9BVL2/Q9UJZ1/P52948/P78406/Q9H773/Q9Y375/Q9Y6M9	ATP1B1/ATP6V1A/IMPDH2/NUP210/ATP5MG/RHOA/NUP214/NUP62/NUP54/NUP88/NUP58/STOML2/NUP98/RAE1/DCTPP1/NDUFAF1/NDUFB9
GO:0022904	respiratory electron transport chain	16/292	114/16433	7.00E-09	6.14E-09	P49821/O95169/O43674/O75746/O75438/Q86Y39/O75306/Q16795/O43920/O75489/O95167/P08574/P28331/O15239/O95168/Q9UI09	NDUFV1/NDUFB8/NDUFB5/SLC25A12/NDUFB1/NDUFA11/NDUFS2/NDUFA9/NDUFS5/NDUFS3/NDUFA3/CYC1/NDUFS1/NDUFA1/NDUFB4/NDUFA12	7.942373399	23/323	114/16433	1.66E-15	1.36E-15	O95169/P08574/P56181/P19404/P13073/O43678/O14949/O95182/O14561/Q9UI09/O43181/O75489/P51970/O95178/O43676/P28331/Q86Y39/P03897/A0A096LP55/O75251/O95299/O75438/O95168	NDUFB8/CYC1/NDUFV3/NDUFV2/COX4I1/NDUFA2/UQCRQ/NDUFA7/NDUFAB1/NDUFA12/NDUFS4/NDUFS3/NDUFA8/NDUFB2/NDUFB3/NDUFS1/NDUFA11/MT-ND3/UQCRHL/NDUFS7/NDUFA10/NDUFB1/NDUFB4	14.59680933	4/319	114/16437	0.6017527125	0.5379018392	P13804/Q8N183/Q9Y375/Q9Y6M9	ETFA/NDUFAF2/NDUFAF1/NDUFB9
GO:0045333	cellular respiration	20/292	190/16433	7.25E-09	6.37E-09	Q96MF6/Q9NZ45/P49821/O95169/O43674/O75746/O75438/Q86Y39/O75306/Q16795/O43920/O75489/O95167/Q16595/P08574/P28331/O15239/P51553/O95168/Q9UI09	COQ10A/CISD1/NDUFV1/NDUFB8/NDUFB5/SLC25A12/NDUFB1/NDUFA11/NDUFS2/NDUFA9/NDUFS5/NDUFS3/NDUFA3/FXN/CYC1/NDUFS1/NDUFA1/IDH3G/NDUFB4/NDUFA12	7.924195187	27/323	190/16433	2.80E-14	2.30E-14	O95169/P08574/P56181/P19404/P51553/P55072/P13073/O43678/O14949/O95182/O14561/Q9UI09/O43181/O75489/P51970/O95178/O43676/P28331/Q86Y39/P03897/A0A096LP55/O75251/Q99798/O95299/O75438/O75390/O95168	NDUFB8/CYC1/NDUFV3/NDUFV2/IDH3G/VCP/COX4I1/NDUFA2/UQCRQ/NDUFA7/NDUFAB1/NDUFA12/NDUFS4/NDUFS3/NDUFA8/NDUFB2/NDUFB3/NDUFS1/NDUFA11/MT-ND3/UQCRHL/NDUFS7/ACO2/NDUFA10/NDUFB1/CS/NDUFB4	13.36654641	6/319	190/16437	0.5981946315	0.5347212996	P13804/Q7L8L6/P14735/Q8N183/Q9Y375/Q9Y6M9	ETFA/FASTKD5/IDE/NDUFAF2/NDUFAF1/NDUFB9
GO:0006986	response to unfolded protein	19/292	172/16433	8.93E-09	7.84E-09	Q92611/Q9GZP9/Q86TM6/Q96Q80/Q92935/Q9BUN8/Q96HE7/Q9UBS4/P38646/P34931/Q96CS3/Q9UKV5/Q8TCJ2/P57088/P27824/P17066/P11021/Q15011/Q96CV9	EDEM1/DERL2/SYVN1/DERL3/EXTL1/DERL1/ERO1A/DNAJB11/HSPA9/HSPA1L/FAF2/AMFR/STT3B/TMEM33/CANX/HSPA6/HSPA5/HERPUD1/OPTN	7.576322712	19/323	172/16433	2.00E-08	1.64E-08	P27824/Q9GZP9/Q13217/P38646/Q9BV94/Q0VDF9/P10809/P55072/Q96Q80/Q92611/Q15084/P14625/Q96CS3/Q9BUN8/P43307/Q9UBS4/P34932/P34931/P11021	CANX/DERL2/DNAJC3/HSPA9/EDEM2/HSPA14/HSPD1/VCP/DERL3/EDEM1/PDIA6/HSP90B1/FAF2/DERL1/SSR1/DNAJB11/HSPA4/HSPA1L/HSPA5	7.256096534	7/319	172/16437	0.3307183372	0.2956264229	O95070/Q9BQE4/O76061/Q9BS26/Q9BZQ6/Q9Y4L1/O76024	YIF1A/SELENOS/STC2/ERP44/EDEM3/HYOU1/WFS1
GO:0009167	purine ribonucleoside monophosphate metabolic process	26/292	331/16433	8.93E-09	7.84E-09	P05496/P49821/O95169/O43674/O75746/O75438/Q8N1F7/Q86Y39/O75306/Q16795/O43920/Q5SRE5/O75489/Q92621/Q04656/P25705/O95167/Q16595/O15504/P08574/P28331/O15239/Q8NFH5/Q9UKX7/O95168/Q9UI09	ATP5MC1/NDUFV1/NDUFB8/NDUFB5/SLC25A12/NDUFB1/NUP93/NDUFA11/NDUFS2/NDUFA9/NDUFS5/NUP188/NDUFS3/NUP205/ATP7A/ATP5F1A/NDUFA3/FXN/NUP42/CYC1/NDUFS1/NDUFA1/NUP35/NUP50/NDUFB4/NDUFA12	6.438383116	44/323	331/16433	4.39E-22	3.60E-22	P05496/O95169/P08574/P06576/P56181/Q8N1F7/P49790/P12270/P19404/Q9UKX7/P55072/P13073/O15504/P25705/Q8NFH3/Q92621/Q9BW27/Q12769/O43678/O14949/O95182/O14561/Q9UI09/O43181/Q8NFH5/O75489/Q9NRG9/P51970/O95178/Q9BTX1/O43676/O75694/P28331/Q8NFH4/Q86Y39/P03897/A0A096LP55/Q8WUM0/O75251/O95299/O75438/P56381/O95168/P55735	ATP5MC1/NDUFB8/CYC1/ATP5F1B/NDUFV3/NUP93/NUP153/TPR/NDUFV2/NUP50/VCP/COX4I1/NUP42/ATP5F1A/NUP43/NUP205/NUP85/NUP160/NDUFA2/UQCRQ/NDUFA7/NDUFAB1/NDUFA12/NDUFS4/NUP35/NDUFS3/AAAS/NDUFA8/NDUFB2/NDC1/NDUFB3/NUP155/NDUFS1/NUP37/NDUFA11/MT-ND3/UQCRHL/NUP133/NDUFS7/NDUFA10/NDUFB1/ATP5F1E/NDUFB4/SEC13	19.77632062	16/319	331/16437	0.02407236057	0.02151808668	P05026/P38606/P12268/Q8TEM1/O75964/P61586/P35658/P37198/Q7Z3B4/Q99567/Q9BVL2/Q9UJZ1/P52948/P78406/Q9Y375/Q9Y6M9	ATP1B1/ATP6V1A/IMPDH2/NUP210/ATP5MG/RHOA/NUP214/NUP62/NUP54/NUP88/NUP58/STOML2/NUP98/RAE1/NDUFAF1/NDUFB9
GO:0007020	microtubule nucleation	9/292	25/16433	9.12E-09	8.00E-09	Q08AG7/Q8TEP8/Q9NRH3/Q9UGJ1/Q96RT7/P23258/Q96RT8/Q9HC77/Q7Z460	MZT1/CEP192/TUBG2/TUBGCP4/TUBGCP6/TUBG1/TUBGCP5/CENPJ/CLASP1	5.832546007	11/323	25/16433	1.30E-11	1.06E-11	Q8TEP8/Q7Z460/Q9HC77/Q9NXR1/Q9NRH3/P48730/Q96RT7/P23258/Q08AG7/Q9UGJ1/Q96RT8	CEP192/CLASP1/CENPJ/NDE1/TUBG2/CSNK1D/TUBGCP6/TUBG1/MZT1/TUBGCP4/TUBGCP5	8.709867605	5/319	25/16437	0.006090070754	0.00544386455	Q96CW5/Q9BSJ2/Q08379/Q8N4C6/Q99996	TUBGCP3/TUBGCP2/GOLGA2/NIN/AKAP9
GO:0009126	purine nucleoside monophosphate metabolic process	26/292	332/16433	9.20E-09	8.07E-09	P05496/P49821/O95169/O43674/O75746/O75438/Q8N1F7/Q86Y39/O75306/Q16795/O43920/Q5SRE5/O75489/Q92621/Q04656/P25705/O95167/Q16595/O15504/P08574/P28331/O15239/Q8NFH5/Q9UKX7/O95168/Q9UI09	ATP5MC1/NDUFV1/NDUFB8/NDUFB5/SLC25A12/NDUFB1/NUP93/NDUFA11/NDUFS2/NDUFA9/NDUFS5/NUP188/NDUFS3/NUP205/ATP7A/ATP5F1A/NDUFA3/FXN/NUP42/CYC1/NDUFS1/NDUFA1/NUP35/NUP50/NDUFB4/NDUFA12	6.428196887	44/323	332/16433	4.76E-22	3.90E-22	P05496/O95169/P08574/P06576/P56181/Q8N1F7/P49790/P12270/P19404/Q9UKX7/P55072/P13073/O15504/P25705/Q8NFH3/Q92621/Q9BW27/Q12769/O43678/O14949/O95182/O14561/Q9UI09/O43181/Q8NFH5/O75489/Q9NRG9/P51970/O95178/Q9BTX1/O43676/O75694/P28331/Q8NFH4/Q86Y39/P03897/A0A096LP55/Q8WUM0/O75251/O95299/O75438/P56381/O95168/P55735	ATP5MC1/NDUFB8/CYC1/ATP5F1B/NDUFV3/NUP93/NUP153/TPR/NDUFV2/NUP50/VCP/COX4I1/NUP42/ATP5F1A/NUP43/NUP205/NUP85/NUP160/NDUFA2/UQCRQ/NDUFA7/NDUFAB1/NDUFA12/NDUFS4/NUP35/NDUFS3/AAAS/NDUFA8/NDUFB2/NDC1/NDUFB3/NUP155/NDUFS1/NUP37/NDUFA11/MT-ND3/UQCRHL/NUP133/NDUFS7/NDUFA10/NDUFB1/ATP5F1E/NDUFB4/SEC13	19.7438116	16/319	332/16437	0.02421323742	0.02164401534	P05026/P38606/P12268/Q8TEM1/O75964/P61586/P35658/P37198/Q7Z3B4/Q99567/Q9BVL2/Q9UJZ1/P52948/P78406/Q9Y375/Q9Y6M9	ATP1B1/ATP6V1A/IMPDH2/NUP210/ATP5MG/RHOA/NUP214/NUP62/NUP54/NUP88/NUP58/STOML2/NUP98/RAE1/NDUFAF1/NDUFB9
GO:0034620	cellular response to unfolded protein	17/292	137/16433	1.21E-08	1.06E-08	Q92611/Q9GZP9/Q86TM6/Q96Q80/Q92935/Q9BUN8/Q96HE7/Q9UBS4/P38646/P34931/Q9UKV5/P57088/P27824/P17066/P11021/Q15011/Q96CV9	EDEM1/DERL2/SYVN1/DERL3/EXTL1/DERL1/ERO1A/DNAJB11/HSPA9/HSPA1L/AMFR/TMEM33/CANX/HSPA6/HSPA5/HERPUD1/OPTN	7.651789613	15/323	137/16433	1.04E-06	8.55E-07	P27824/Q9GZP9/Q13217/P38646/Q0VDF9/P55072/Q96Q80/Q92611/Q15084/P14625/Q9BUN8/P43307/Q9UBS4/P34931/P11021	CANX/DERL2/DNAJC3/HSPA9/HSPA14/VCP/DERL3/EDEM1/PDIA6/HSP90B1/DERL1/SSR1/DNAJB11/HSPA1L/HSPA5	5.746305298	5/319	137/16437	0.5330180725	0.4764605054	O95070/Q9BQE4/O76061/Q9Y4L1/O76024	YIF1A/SELENOS/STC2/HYOU1/WFS1
GO:0030970	retrograde protein transport, ER to cytosol	9/292	27/16433	1.89E-08	1.66E-08	Q92611/Q9GZP9/Q86TM6/Q9UBV2/Q96Q80/Q9BUN8/Q96CS3/Q8NBM4/Q15011	EDEM1/DERL2/SYVN1/SEL1L/DERL3/DERL1/FAF2/UBAC2/HERPUD1	6.962868676	12/323	27/16433	1.15E-12	9.40E-13	Q9UBV2/Q9GZP9/Q9BV94/P55072/Q96Q80/Q8NBM4/Q92611/P14625/Q92890/Q96CS3/Q9BUN8/P51572	SEL1L/DERL2/EDEM2/VCP/DERL3/UBAC2/EDEM1/HSP90B1/UFD1/FAF2/DERL1/BCAP31	11.20962142	3/319	27/16437	0.1704198252	0.152336891	Q9BQE4/Q13438/Q96DZ1	SELENOS/OS9/ERLEC1
GO:1903513	endoplasmic reticulum to cytosol transport	9/292	27/16433	1.89E-08	1.66E-08	Q92611/Q9GZP9/Q86TM6/Q9UBV2/Q96Q80/Q9BUN8/Q96CS3/Q8NBM4/Q15011	EDEM1/DERL2/SYVN1/SEL1L/DERL3/DERL1/FAF2/UBAC2/HERPUD1	6.962868676	12/323	27/16433	1.15E-12	9.40E-13	Q9UBV2/Q9GZP9/Q9BV94/P55072/Q96Q80/Q8NBM4/Q92611/P14625/Q92890/Q96CS3/Q9BUN8/P51572	SEL1L/DERL2/EDEM2/VCP/DERL3/UBAC2/EDEM1/HSP90B1/UFD1/FAF2/DERL1/BCAP31	11.20962142	3/319	27/16437	0.1704198252	0.152336891	Q9BQE4/Q13438/Q96DZ1	SELENOS/OS9/ERLEC1
GO:0006488	dolichol-linked oligosaccharide biosynthetic process	8/292	19/16433	1.94E-08	1.70E-08	Q5BKT4/Q9BV10/Q5I7T1/Q92685/Q9H6U8/O75352/Q9H553/Q9Y672	ALG10/ALG12/ALG10B/ALG3/ALG9/MPDU1/ALG2/ALG6	7.531913345	5/323	19/16433	0.0002629624314	0.0002155866088	Q9H6U8/Q9Y672/Q92685/Q9BV10/O75352	ALG9/ALG6/ALG3/ALG12/MPDU1	3.428782267	1/319	19/16437	0.6473200746	0.5786341323	Q9BVK2	ALG8
GO:0009161	ribonucleoside monophosphate metabolic process	26/292	345/16433	1.94E-08	1.70E-08	P05496/P49821/O95169/O43674/O75746/O75438/Q8N1F7/Q86Y39/O75306/Q16795/O43920/Q5SRE5/O75489/Q92621/Q04656/P25705/O95167/Q16595/O15504/P08574/P28331/O15239/Q8NFH5/Q9UKX7/O95168/Q9UI09	ATP5MC1/NDUFV1/NDUFB8/NDUFB5/SLC25A12/NDUFB1/NUP93/NDUFA11/NDUFS2/NDUFA9/NDUFS5/NUP188/NDUFS3/NUP205/ATP7A/ATP5F1A/NDUFA3/FXN/NUP42/CYC1/NDUFS1/NDUFA1/NUP35/NUP50/NDUFB4/NDUFA12	6.223444818	44/323	345/16433	2.14E-21	1.75E-21	P05496/O95169/P08574/P06576/P56181/Q8N1F7/P49790/P12270/P19404/Q9UKX7/P55072/P13073/O15504/P25705/Q8NFH3/Q92621/Q9BW27/Q12769/O43678/O14949/O95182/O14561/Q9UI09/O43181/Q8NFH5/O75489/Q9NRG9/P51970/O95178/Q9BTX1/O43676/O75694/P28331/Q8NFH4/Q86Y39/P03897/A0A096LP55/Q8WUM0/O75251/O95299/O75438/P56381/O95168/P55735	ATP5MC1/NDUFB8/CYC1/ATP5F1B/NDUFV3/NUP93/NUP153/TPR/NDUFV2/NUP50/VCP/COX4I1/NUP42/ATP5F1A/NUP43/NUP205/NUP85/NUP160/NDUFA2/UQCRQ/NDUFA7/NDUFAB1/NDUFA12/NDUFS4/NUP35/NDUFS3/AAAS/NDUFA8/NDUFB2/NDC1/NDUFB3/NUP155/NDUFS1/NUP37/NDUFA11/MT-ND3/UQCRHL/NUP133/NDUFS7/NDUFA10/NDUFB1/ATP5F1E/NDUFB4/SEC13	19.21014415	16/319	345/16437	0.03184166054	0.02846300052	P05026/P38606/P12268/Q8TEM1/O75964/P61586/P35658/P37198/Q7Z3B4/Q99567/Q9BVL2/Q9UJZ1/P52948/P78406/Q9Y375/Q9Y6M9	ATP1B1/ATP6V1A/IMPDH2/NUP210/ATP5MG/RHOA/NUP214/NUP62/NUP54/NUP88/NUP58/STOML2/NUP98/RAE1/NDUFAF1/NDUFB9
GO:0006490	oligosaccharide-lipid intermediate biosynthetic process	8/292	20/16433	2.98E-08	2.62E-08	Q5BKT4/Q9BV10/Q5I7T1/Q92685/Q9H6U8/O75352/Q9H553/Q9Y672	ALG10/ALG12/ALG10B/ALG3/ALG9/MPDU1/ALG2/ALG6	7.073962623	5/323	20/16433	0.0003372938427	0.0002765263285	Q9H6U8/Q9Y672/Q92685/Q9BV10/O75352	ALG9/ALG6/ALG3/ALG12/MPDU1	3.049820811	2/319	20/16437	0.3469543414	0.3101396546	Q2TAA5/Q9BVK2	ALG11/ALG8
GO:0036507	protein demannosylation	8/292	20/16433	2.98E-08	2.62E-08	Q92611/Q9NYU2/Q9GZP9/Q86TM6/Q9UBV2/Q9UKM7/Q9UKV5/P33908	EDEM1/UGGT1/DERL2/SYVN1/SEL1L/MAN1B1/AMFR/MAN1A1	6.508230241	6/323	20/16433	1.87E-05	1.53E-05	Q9UBV2/Q9GZP9/Q9NYU2/Q9BV94/Q92611/O60337	SEL1L/DERL2/UGGT1/EDEM2/EDEM1/MARCHF6	3.74130892	3/319	20/16437	0.09430613465	0.0842994842	Q13438/Q9BZQ6/Q9NYU1	OS9/EDEM3/UGGT2
GO:0036508	protein alpha-1,2-demannosylation	8/292	20/16433	2.98E-08	2.62E-08	Q92611/Q9NYU2/Q9GZP9/Q86TM6/Q9UBV2/Q9UKM7/Q9UKV5/P33908	EDEM1/UGGT1/DERL2/SYVN1/SEL1L/MAN1B1/AMFR/MAN1A1	6.508230241	6/323	20/16433	1.87E-05	1.53E-05	Q9UBV2/Q9GZP9/Q9NYU2/Q9BV94/Q92611/O60337	SEL1L/DERL2/UGGT1/EDEM2/EDEM1/MARCHF6	3.74130892	3/319	20/16437	0.09430613465	0.0842994842	Q13438/Q9BZQ6/Q9NYU1	OS9/EDEM3/UGGT2
GO:0009123	nucleoside monophosphate metabolic process	26/292	365/16433	6.05E-08	5.31E-08	P05496/P49821/O95169/O43674/O75746/O75438/Q8N1F7/Q86Y39/O75306/Q16795/O43920/Q5SRE5/O75489/Q92621/Q04656/P25705/O95167/Q16595/O15504/P08574/P28331/O15239/Q8NFH5/Q9UKX7/O95168/Q9UI09	ATP5MC1/NDUFV1/NDUFB8/NDUFB5/SLC25A12/NDUFB1/NUP93/NDUFA11/NDUFS2/NDUFA9/NDUFS5/NUP188/NDUFS3/NUP205/ATP7A/ATP5F1A/NDUFA3/FXN/NUP42/CYC1/NDUFS1/NDUFA1/NUP35/NUP50/NDUFB4/NDUFA12	5.874149477	44/323	365/16433	1.73E-20	1.41E-20	P05496/O95169/P08574/P06576/P56181/Q8N1F7/P49790/P12270/P19404/Q9UKX7/P55072/P13073/O15504/P25705/Q8NFH3/Q92621/Q9BW27/Q12769/O43678/O14949/O95182/O14561/Q9UI09/O43181/Q8NFH5/O75489/Q9NRG9/P51970/O95178/Q9BTX1/O43676/O75694/P28331/Q8NFH4/Q86Y39/P03897/A0A096LP55/Q8WUM0/O75251/O95299/O75438/P56381/O95168/P55735	ATP5MC1/NDUFB8/CYC1/ATP5F1B/NDUFV3/NUP93/NUP153/TPR/NDUFV2/NUP50/VCP/COX4I1/NUP42/ATP5F1A/NUP43/NUP205/NUP85/NUP160/NDUFA2/UQCRQ/NDUFA7/NDUFAB1/NDUFA12/NDUFS4/NUP35/NDUFS3/AAAS/NDUFA8/NDUFB2/NDC1/NDUFB3/NUP155/NDUFS1/NUP37/NDUFA11/MT-ND3/UQCRHL/NUP133/NDUFS7/NDUFA10/NDUFB1/ATP5F1E/NDUFB4/SEC13	18.44857482	16/319	365/16437	0.04444912436	0.03973270954	P05026/P38606/P12268/Q8TEM1/O75964/P61586/P35658/P37198/Q7Z3B4/Q99567/Q9BVL2/Q9UJZ1/P52948/P78406/Q9Y375/Q9Y6M9	ATP1B1/ATP6V1A/IMPDH2/NUP210/ATP5MG/RHOA/NUP214/NUP62/NUP54/NUP88/NUP58/STOML2/NUP98/RAE1/NDUFAF1/NDUFB9
GO:1904380	endoplasmic reticulum mannose trimming	7/292	16/16433	1.59E-07	1.39E-07	Q92611/Q9NYU2/Q9GZP9/Q86TM6/Q9UBV2/Q9UKM7/Q9UKV5	EDEM1/UGGT1/DERL2/SYVN1/SEL1L/MAN1B1/AMFR	6.254618378	6/323	16/16433	4.41E-06	3.61E-06	Q9UBV2/Q9GZP9/Q9NYU2/Q9BV94/Q92611/O60337	SEL1L/DERL2/UGGT1/EDEM2/EDEM1/MARCHF6	4.840581088	2/319	16/16437	0.2801033584	0.2503821063	Q13438/Q9NYU1	OS9/UGGT2
GO:0031109	microtubule polymerization or depolymerization	14/292	109/16433	2.44E-07	2.14E-07	Q9NPA3/Q08AG7/Q8TEP8/Q9NRH3/Q14980/Q9UGJ1/Q96RT7/P23258/Q96RT8/Q5T7B8/Q6IQ55/Q9HC77/Q7Z460/P04350	MID1IP1/MZT1/CEP192/TUBG2/NUMA1/TUBGCP4/TUBGCP6/TUBG1/TUBGCP5/KIF24/TTBK2/CENPJ/CLASP1/TUBB4A	5.913183337	17/323	109/16433	7.62E-10	6.25E-10	Q8TEP8/Q7Z460/Q9HC77/Q9NXR1/Q9NRH3/Q14008/P48730/Q15691/Q96RT7/P23258/P04350/Q08AG7/Q9UGJ1/Q6IQ55/Q5T7B8/Q14980/Q96RT8	CEP192/CLASP1/CENPJ/NDE1/TUBG2/CKAP5/CSNK1D/MAPRE1/TUBGCP6/TUBG1/TUBB4A/MZT1/TUBGCP4/TTBK2/KIF24/NUMA1/TUBGCP5	8.448225572	6/319	109/16437	0.1961529288	0.1753395024	Q96CW5/Q9BSJ2/Q08379/Q8N4C6/Q96SN8/Q99996	TUBGCP3/TUBGCP2/GOLGA2/NIN/CDK5RAP2/AKAP9
GO:0006829	zinc ion transport	8/292	26/16433	3.17E-07	2.78E-07	Q8N1S5/Q9BRY0/Q6P5W5/Q13433/Q9ULF5/Q9NUM3/O14863/Q6ZMH5	SLC39A11/SLC39A3/SLC39A4/SLC39A6/SLC39A10/SLC39A9/SLC30A4/SLC39A5	5.715288164	2/323	26/16433	0.3725153777	0.3054022834	Q8N1S5/O14863	SLC39A11/SLC30A4	-0.3251033694	3/319	26/16437	0.1616158452	0.1444670852	Q6PML9/Q8NEW0/Q6NXT4	SLC30A9/SLC30A7/SLC30A6
GO:0006517	protein deglycosylation	8/292	29/16433	8.19E-07	7.19E-07	Q92611/Q9NYU2/Q9GZP9/Q86TM6/Q9UBV2/Q9UKM7/Q9UKV5/P33908	EDEM1/UGGT1/DERL2/SYVN1/SEL1L/MAN1B1/AMFR/MAN1A1	4.754377077	6/323	29/16433	0.000183051474	0.0001500725647	Q9UBV2/Q9GZP9/Q9NYU2/Q9BV94/Q92611/O60337	SEL1L/DERL2/UGGT1/EDEM2/EDEM1/MARCHF6	2.435009225	4/319	29/16437	0.0457115089	0.04086114478	Q13438/Q96IV0/Q9BZQ6/Q9NYU1	OS9/NGLY1/EDEM3/UGGT2
